id_fabricante;cnpj_fabricante;fabricante
Fab02831;05545381000108;AKSO PRODUTOS E
Fab02832;03471879000148;CIPAMED EMBALAG
Fab02833;75331801000139;DISTRIBUIDORA J
Fab02834;09058502000148;FARMA VISION IM
Fab02835;30518247000165;EXCELMED DISTRI
Fab02836;02534069000120;BIOTECNICA INDU
Fab02837;06127890000183;CONKAST VENDAS
Fab02838;74060179000109;RIO AUREMAR PLA
Fab02839;58295213000178;PHILIPS MEDICAL
Fab02840;12283775000109;UNIGLOVES BRASI
Fab02841;10921809000100;D3JF EMPREENDIM
Fab02842;29206899000185;FBELLA LTDA
Fab02843;18712730000180;MAYCON WILL EIR
Fab02844;29602808000120;DIAMANTE MATERI
Fab02845;09413671000159;PETNOR INDUSTRI
Fab02846;22767963000158;DENTAL VALLE CO
Fab02847;33231957000106;BELLAVIA COMERC
Fab02848;01835769000192;BRAMED MATERIAL
Fab02849;02446667000148;ODONTOLOGIC IND
Fab02850;85477586000132;ECO - FARMAS -
Fab02851;12185547000198;PHARMA VERDE II
Fab02852;77929123000136;CROMOFARMA COME
Fab02853;00256343000111;NAVI COMERCIO E
Fab02854;26234900000197;HOSPILAR COMERC
Fab02855;10844648000289;ONE FARMA MEDIC
Fab02856;21551379000874;BECTON DICKINSO
Fab02857;04040383000182;INDUSTRIAS H. A
Fab02858;21589394000135;IMPERIO INDUSTR
Fab02859;37761151000172;HEALTH SAFE IND
Fab02860;47231121000108;BEKER PRODUTOS
Fab02861;10284284000149;ALEXION FARMACE
Fab02862;01444277000176;DABIO BRASILE I
Fab02863;22656836000181;KAIROS COMERCIO
Fab02864;05724077000128;ULTRA INDUSTRIA
Fab02865;04709243000154;BS EQUIPAMENTOS
Fab02866;01651135000180;MAC SANTOS SANC
Fab02867;06222565000108;WOODMED INDUSTR
Fab02868;01673902000151;LAERCIO DE ASSI
Fab02869;02360051000150;TEC BRASIL EIRE
Fab02870;08739624000137;OSTEOFIX COMERC
Fab02871;53078135000136;EYE PHARMA LTDA
Fab02872;53918116000170;DIGUINHO INDUST
Fab02873;71782700000123;LINEA Z INDUSTR
Fab02874;24360910000143;PLENA INDUSTRIA
Fab02875;09423516000113;MEDICAL BRAZIL
Fab02876;03959540000195;CHEMICALTECH IM
Fab02877;04977637000193;COOPERUNI COOPE
Fab02878;49520521000169;INTERMED EQUIPA
Fab02879;02377937000106;R.C - MOVEIS LT
Fab02880;19860927000120;LIBUS DO BRASIL
Fab02881;07933336000156;PARQUIMICA INDU
Fab02882;51425213000104;WELMY-INDUSTRIA
Fab02883;09614278000123;DESCARPACK DESC
Fab02884;19585158000107;CARDINAL HEALTH
Fab02885;05306092000156;REALDESC INDUST
Fab02886;04514207000135;LIBEMA PRODUTOS
Fab02887;57691446000127;WENTILL INDUSTR
Fab02888;03436772000169;TRILHA INDUSTRI
Fab02889;18520715000130;SCAN DIAGNOSTIC
Fab02890;19880964000108;ALL LAB COMERCI
Fab02891;31531888000112;GVFLEX INDUSTRI
Fab02892;68949239000146;UNITED MEDICAL
Fab02893;23596733000136;SEROPLAST INDUS
Fab02894;28911309000152;ESPIRITO SANTO
Fab02895;09244998000144;INDUSTRIA E COM
Fab02896;35927779000170;T A - INDUSTRIA
Fab02897;00433726000118;PROINLAB - INDU
Fab02898;03869977000138;W. S. COMPRESSA
Fab02899;21551379001331;BECTON E DICKIN
Fab02900;30313266000155;RONI ALZI VIDRO
Fab02901;09103790000296;CLARKE BRASIL P
Fab02902;11157931000114;SUPRIMED COMERC
Fab02903;04992697000185;NOVA RENKO INDU
Fab02904;15077221000135;GENOVA INDUSTRI
Fab02905;10450805000190;FLUKKA FARMACIA
Fab02906;01383490000115;FARMACIA SAKAFA
Fab02907;32635445000134;VALE COMERCIO D
Fab02908;55198741000110;NCS INDUSTRIA E
Fab02909;00133418000177;IBRAMED INDUSTR
Fab02910;49710072000111;INDAIA INDUSTRI
Fab02911;05264280000169;MEDICATTO COMER
Fab02912;05788117000103;METALIC MEDICAL
Fab02913;18311257000120;AGIR INDUSTRIA
Fab02914;03250803000192;FAMA DISTRIBUID
Fab02915;01932232000221;CALLAMARYS INDU
Fab02916;30153811000193;GUERBET IMAGEM
Fab02917;15652912000115;INFUSAO HOSPITA
Fab02918;05509693000166;PROBENE FOODS I
Fab02919;06113700000179;DYNAMIC LAB IND
Fab02920;19691725000100;SERRAMED PRODUT
Fab02921;02024468000141;ELETRONLINE COM
Fab02922;01772798000152;MEDTRONIC COMER
Fab02923;76487032000125;ELECTROLUX DO B
Fab02924;69092591000170;PROCION INDUSTR
Fab02925;14365637000196;NIHON KOHDEN BR
Fab02926;15392876000106;SAVOY INDUSTRIA
Fab02927;02068375000119;MEDICICOR COMER
Fab02928;60619202003406;MESSER GASES LT
Fab02929;13780330000199;GLOBAL INDUSTRI
Fab02930;33683202000134;CONFEDERACAO NA
Fab02931;23301951000104;MEDCAL PRODUTOS
Fab02932;01074837000148;WILCOS DO BRASI
Fab02933;02936819000190;APICE HEALTHCAR
Fab02934;04918341000100;NOVA A3 INDUSTR
Fab02935;87642666000121;MECSUL MAQUINAS
Fab02936;09304376000164;TOTH - DESENVOL
Fab02937;04187384000154;LEISTUNG EQUIPA
Fab02938;17159229000842;LABORATORIO TEU
Fab02939;31396050000163;DM LOGISTICA HO
Fab02940;64834013000149;UNIVERSAL CHEMI
Fab02941;07775666000160;AVANUTRI & NUTR
Fab02942;28184138000107;WF INDUSTRIA E
Fab02943;00000000147305;MEDIPHARMA S.A.
Fab02944;05268490000125;BRASIL PHARMA H
Fab02945;15361478000114;ALFAMA INDUSTRI
Fab02946;31875990000135;SANDA PRODUTOS
Fab02947;01675208000173;PION G PLUS MED
Fab02948;73008682000152;LABINBRAZ COMER
Fab02949;05783974000102;FLAMAGEL INDUST
Fab02950;00394502007157;COMANDO DA MARI
Fab02951;21759758000188;FARMAX S.A.
Fab02952;48740849000713;CRAL ARTIGOS PA
Fab02953;48767834000153;LABORDENTAL LTD
Fab02954;08044106000107;ALT - EQUIPAMEN
Fab02955;04847093000145;GELPLAST INDUST
Fab02956;08675394000190;SAFE SUPORTE A
Fab02957;13855096000111;PORTEX COMERCIO
Fab02958;02101808000190;ALFA INDUSTRIA
Fab02959;49716616000152;RAMUZA INDUSTRI
Fab02960;02625651000100;SANFARMA INDUST
Fab02961;08713696000105;LINE BRASIL IND
Fab02962;26024381000132;BRUNA LIMA GOME
Fab02963;00331788001603;AIR LIQUIDE BRA
Fab02964;59233783000104;STERIS SOLUTION
Fab02965;01362538000109;CRV INDUSTRIA D
Fab02966;04644478000105;MEDICALTEC LTDA
Fab02967;20541898000112;MEDICAL LOG COM
Fab02968;24563776000188;SAMSUNG BIOEPIS
Fab02969;23511454000122;J R D BRANDAO E
Fab02970;42160812000144;BECKMAN COULTER
Fab02971;48212880000196;MEDITRON ELETRO
Fab02972;33781055000135;FUNDAÇÃO OSWALD
Fab02973;18031325000105;I. S. COSTA CEN
Fab02974;52455870000159;TRON INDUSTRIAL
Fab02975;13038346000120;INDUSMACHE INDU
Fab02976;11440977000146;MED LIGHT EQUIP
Fab02977;93000917000177;METALURGICA MAR
Fab02978;24380578005490;WHITE MARTINS G
Fab02979;04415365000138;CHRON EPIGEN IN
Fab02980;37397169000137;H&E EQUIPAMENTO
Fab02981;12577257000190;ECOMAX INDUSTRI
Fab02982;33474289000130;FARMABRAZ BETA
Fab02983;50885268000126;NSR INDUSTRIA ,
Fab02984;01866908000145;DIAGNO SOLUCOES
Fab02985;63064653000154;LABORATORIOS ST
Fab02986;37652650000121;TOP HOUSE COMER
Fab02987;03202881000111;INPROMED DO BRA
Fab02988;04040657000133;NUTRICIUM INDUS
Fab02989;00711514000155;ANDRADE GOMES I
Fab02990;31401798000107;DENTAL BH BRASI
Fab02991;02608793000151;EXCELLENCE MEDI
Fab02992;01911022000176;CANADA CENTRAL
Fab02993;04159536000105;VUELO PHARMA LT
Fab02994;23093434000189;RIOMAR TRADING
Fab02995;04995710000150;ATRAMAT DO BRAS
Fab02996;04718347000125;LONGEVITA - PRO
Fab02997;26751186000104;AMERICAN HEALTH
Fab02998;72704299000176;FIT-PEL INDUSTR
Fab02999;01224953000104;THECH DESINFECC
Fab03000;02485346000152;SICAD DO BRASIL
Fab03001;38295394000125;ESTRELA INDUSTR
Fab03002;33656835000153;INNOVARE INDUST
Fab03003;02163978000108;MASTERFIX INDUS
Fab03004;04242860000192;MEDI-GLOBE BRAS
Fab03005;07073210000159;VIMED COMERCIO
Fab03006;14209847000195;H7 IMPORT EIREL
Fab03007;19848316000166;BIOMEDICAL PROD
Fab03008;12265505000167;DONIZETTI DE SO
Fab03009;86046448000161;CONDOR S.A
Fab03010;45569555000782;CATALENT BRASIL
Fab03011;19501429000190;MAWDSLEYS PHARM
Fab03012;07628070000138;INDUSTRIA E COM
Fab03013;51285641000170;EMBRAMAC EMP BR
Fab03014;02661790000181;SARSTEDT LTDA
Fab03015;88634977000101;SOPRANO ELETROM
Fab03016;55658736000143;GOLDENPLAST - I
Fab03017;21810980000168;INNOVATIVE MEDI
Fab03018;00789243000150;LOURENCI E LOUR
Fab03019;24067457000181;FORCE MEDICAL D
Fab03020;06150367000178;ANDRAMED INDUST
Fab03021;71015853000145;DIAMED LATINO A
Fab03022;08145933000189;FAMADER FARMACI
Fab03023;67577361000257;IMPLANTEC MATER
Fab03024;59548214000140;FABRICA DE ARTE
Fab03025;20983334000130;CERA LUMINOSA I
Fab03026;09572573000164;SWAB CB BRASIL
Fab03027;12666139000158;QUALITY CIENTIF
Fab03028;58619131000131;HEXAGON INDUSTR
Fab03029;31903131000102;ALCALIMP INDUST
Fab03030;04909848000270;ML COMERCIO, IM
Fab03031;07231924000148;L. F. CARLINI F
Fab03032;00678593000140;STERIFARMA PROD
Fab03033;02005077000180;KORAL PRODUTOS
Fab03034;19785901000164;J2 TEXTIL INDUS
Fab03035;37529729000160;MR SAFETY COMER
Fab03036;64822885000197;QEEL - QUIMICA
Fab03037;21998885000130;MEDIPHACOS LIMI
Fab03038;14600578000193;MCG- SUPLEMENTO
Fab03039;66969262000177;UNIT - INDUSTRI
Fab03040;01449930000190;SIEMENS HEALTHC
Fab03041;31434320000183;RAVIMED DISTRIB
Fab03042;07987185000119;GANESH LOGISTIC
Fab03043;17382714000104;ARBRA COMERCIO
Fab03044;11336271000139;CALURG BOBINAS
Fab03045;42493502000141;SOCIEDADE FARMA
Fab03046;49601107000184;FRESENIUS HEMOC
Fab03047;11681446000145;MERZ FARMACÊUTI
Fab03048;59506071000103;UNIAO TEXTIL CO
Fab03049;36674526000102;UPJOHN BRASIL I
Fab03050;31864051000195;PLAST LABOR IND
Fab03051;16741684000112;UNICENTER PHARM
Fab03052;21896000000191;PINT PHARMA PRO
Fab03053;08794782000190;SEX FREE INDUST
Fab03054;18770390000144;FRALDASUL INDUS
Fab03055;22635177000105;MEDICOM EIRELI
Fab03056;12456120000187;ALPHALIFE MATER
Fab03057;36194025000110;HIPER QUIM DO B
Fab03058;08493086000143;HOSPITEX TEXTIL
Fab03059;79805263000128;KSS COMERCIO E
Fab03060;01468855000104;ARTMED IND. E C
Fab03061;18747319000140;TOTAL MEDICAL B
Fab03062;24380578002041;WHITE MARTINS G
Fab03063;78515210000100;CONTROLLER COME
Fab03064;07613369000119;PACKFLEX INDUST
Fab03065;92265552000905;MULTILAB INDUST
Fab03066;36753739000111;DMG COMERCIO E
Fab03067;04037992000182;INGA MATERIAIS
Fab03068;14633154000125;ECO DIAGNOSTICA
Fab03069;05756446000164;LENCOBRAS INDUS
Fab03070;05905525000190;BIOSUL PRODUTOS
Fab03071;48240709000190;ORTOSINTESE IND
Fab03072;00772058000153;BIOPLUS PRODUTO
Fab03073;72763733000199;TRAUMEDICA INST
Fab03074;05120289000104;CISABRASILE LTD
Fab03075;89982037000176;MAX CIRURGICA C
Fab03076;07327320000108;PLUMAX LENCOIS
Fab03077;02660623000116;MEDPHAR SUPLEME
Fab03078;02836248000112;BARRFAB INDUSTR
Fab03079;44734671000158;CRISTÁLIA PRODU
Fab03080;41429048000105;NTS - COMERCIO
Fab03081;12343158000143;LABORATORIO IND
Fab03082;03580620000135;MEDSTAR IMPORTA
Fab03083;60862208000141;FARMACIA E LABO
Fab03084;28273249000190;NEO INDUSTRIA E
Fab03085;35820448009516;WHITE MARTINS G
Fab03086;05477107000149;ORTOPEDIA BRASI
Fab03087;01190127000183;MEDICALTEX INDU
Fab03088;03959540000357;CHEMICALTECH FA
Fab03089;03489343000150;BK COMERCIAL DE
Fab03090;25151542000196;LIFY BRASIL MOV
Fab03091;60858552000248;ARTIGOS ODONTOL
Fab03092;18575413000160;FRANCEFARMA IND
Fab03093;07491529000102;CKTRADE - IMPOR
Fab03094;26185222000110;PASSROD IMPORTA
Fab03095;08569248000180;A. M. MOTA CUST
Fab03096;01123973000180;ORTHO PAUHER IN
Fab03097;61203931000181;PILOT PEN DO BR
Fab03098;10890352000113;TECNIMED INDUST
Fab03099;51462471000152;LABSYNTH PRODUT
Fab03100;09408413000184;KESTAL INDUSTRI
Fab03101;20264948000161;BIOANALITICA DI
Fab03102;11875416000170;BIONAL INDUSTRI
Fab03103;18625083000170;SUL MINAS INDUS
Fab03104;34440014000148;DEFERTEX INDUST
Fab03105;06074511000134;BIOS - DIAGNOST
Fab03106;60683786000110;MEDICAL CIRURGI
Fab03107;29220512000145;MCN COMERCIO E
Fab03108;02764228000183;BIOLUX INDUSTRI
Fab03109;01025974000192;VINCULA INDUSTR
Fab03110;01513946000114;BOSTON SCIENTIF
Fab03111;30872270000153;PF CONSUMER HEA
Fab03112;13078518000190;FUNDAÇÃO BAIANA
Fab03113;68210657000117;DINAMICA QUIMIC
Fab03114;08342212000169;BRASMEDICAL IND
Fab03115;94869054000131;LABORATORIOS LI
Fab03116;21129833000127;T M DANTAS EIRE
Fab03117;04568560000106;DAVISO INDUSTRI
Fab03118;01101363000186;DENTALVILLE DO
Fab03119;02095031000107;PHT DO BRASIL C
Fab03120;07334239000147;C M MEDICAL COM
Fab03121;08580439000142;TELOS INDUSTRIA
Fab03122;35810917000136;EXATA SUPRIMENT
Fab03123;04368522000100;PAPEL MASTER SU
Fab03124;05381531000195;MASTERMINDS LTD
Fab03125;28791011000156;FOX INDUSTRIA E
Fab03126;17910635000129;AVENCA INDUSTRI
Fab03127;04383610000172;M.D.L. ARTIGOS
Fab03128;04236036000120;BRASCAMP EQUIPA
Fab03129;43179225000160;TRANSMAI EQUIPA
Fab03130;24305952000181;WILLIAM RIBEIRO
Fab03131;08144181000131;GIODESC - IND.
Fab03132;01085513000105;DOLES REAGENTES
Fab03133;29190430000103;GLOBAL REGULATO
Fab03134;41921149000190;LABORATORIO FAR
Fab03135;10842393000134;LIVE COMERCIO D
Fab03136;34741612000157;TCL QUIMICA IND
Fab03137;13333090000184;NIPRO MEDICAL C
Fab03138;39490976000125;MDR INDUSTRIA E
Fab03139;85511954000111;SUPERVALE VERDE
Fab03140;61153250000156;OLEAK INDUSTRIA
Fab03141;07540203000110;MEDIFARR PRODUT
Fab03142;07869562000115;HALITO PURO - C
Fab03143;19525260000109;COMPANHIA MANUF
Fab03144;19597091000112;INOVVA PRODUTOS
Fab03145;22094905000100;RF SOPRO E EMBA
Fab03146;10918419000180;KCI BRASIL IMPO
Fab03147;07032636000164;ASSUT EUROPE LA
Fab03148;60858552000167;ARTIGOS ODONTOL
Fab03149;25980095000188;CLAIR MONT INDU
Fab03150;05167642000101;BOMA COMERCIO L
Fab03151;05878107000150;HOL DENT APAREL
Fab03152;84859552000220;STERMAX PRODUTO
Fab03153;01056338000128;ENDOCIRURGICA -
Fab03154;18429007000199;SOLIDSTEEL INDU
Fab03155;24467477000140;SUPREMA PAPEIS
Fab03156;22213299000103;BIO BRASIL CIEN
Fab03157;34533298000117;CRUZ DISTRIBUID
Fab03158;41041094000124;SOCC COMERCIO E
Fab03159;34143706000124;MAISMED COMERCI
Fab03160;02064224000192;COTTON FIBRA IN
Fab03161;00029372000221;GE HEALTHCARE D
Fab03162;60341575000108;BIOSERVICE PROD
Fab03163;05549054000124;SILICOTEX COMER
Fab03164;54178983000180;HOSPIMETAL IND.
Fab03165;10686941000184;MASTER MEDIKAL
Fab03166;10812314000142;NUTRISENIOR IND
Fab03167;23654188000197;ARAUCCOM INDUST
Fab03168;87000782000147;NUTRABEM BIO TE
Fab03169;33665866000170;BLUE PHARMA FOO
Fab03170;68146992000101;POWER SAVE INDU
Fab03171;07705520000149;GILMED FABRICAC
Fab03172;40809626000168;BIOWELL AMERICA
Fab03173;00394429009914;COMANDO DA AERO
Fab03174;13530909000101;BESSERDENTAL PR
Fab03175;05340608000189;SIPROLIMP - SIM
Fab03176;09114818000100;ALGOBOM INDUSTR
Fab03177;30197366000163;LANZA MEDICAL E
Fab03178;03213418000175;BUNKER COMERCIA
Fab03179;04470103000176;BIOTECNO INDUST
Fab03180;08493791000140;XDENT EQUIPAMEN
Fab03181;24450310000176;USA INDUSTRIA E
Fab03182;26628908000138;URSA COMERCIAL
Fab03183;33060302000104;CENTRO AUDITIVO
Fab03184;05416754000140;MAKE LINE COMER
Fab03185;58061557000112;MICRODENT APARE
Fab03186;10345462000102;OMRON HEALTHCAR
Fab03187;08665289000170;M.M. CAPELLARO
Fab03188;17914845000195;ALTEVIR AUGUSTO
Fab03189;55634901000127;PRODUMED - SERV
Fab03190;34186181000104;DLM HOSPITALAR
Fab03191;27617206000111;HUMANNA MEDICAL
Fab03192;88957022000195;MUZYMED INSTRUM
Fab03193;19031878000112;AUTOMX SOLUCOES
Fab03194;56035967000163;FOUR STAR PAPEI
Fab03195;04921503000150;LUMAR INDUSTRIA
Fab03196;52550282000102;PLASTICOS JUREM
Fab03197;07415772000133;MICROSUTURE IND
Fab03198;10702092000610;VCH - IMPORTADO
Fab03199;04484235000157;J. LUIZ ALVES &
Fab03200;37787749000130;MEDI COMPANY EQ
Fab03201;33068320000132;ASCLEPIOS EQUIP
Fab03202;06068172000183;PLASTSIL INDUST
Fab03203;07531955000114;POUL SORENSEN I
Fab03204;49941768000159;MAICOL DO BRASI
Fab03205;05932899000102;MEYOR'S DO BRAS
Fab03206;08697852000191;ENDOGERAIS EQUI
Fab03207;73285553000101;SKY DENT INDUST
Fab03208;09036722000170;HIDROFARMA INDU
Fab03209;17757544000103;JOSE LUIZ P. C.
Fab03210;03050898000109;MINAS MED IND C
Fab03211;10330618000173;UNEMOL EQUIPAME
Fab03212;13547970000153;ELISVANDIA MATO
Fab03213;10229835000171;PDX POINT DIAMO
Fab03214;07482840000187;R.P. VILELA EQU
Fab03215;17405589000100;W AHMED COMERCI
Fab03216;05075964000112;CINCO - CONFIAN
Fab03217;53056057000179;RECORDATI RARE
Fab03218;16686340000158;CRIS BELLA FARM
Fab03219;61455192000204;TRB PHARMA INDU
Fab03220;05899730000270;LUSO EQUIPAMENT
Fab03221;01953085000195;F.A. LABORATORI
Fab03222;21689265000119;INDUSTRIA EVOXX
Fab03223;11050321000117;GIGANTE PRODUTO
Fab03224;05110475000154;PERLAND PHARMAC
Fab03225;14112327000160;BIOFAC INDUSTRI
Fab03226;00023851000150;A. L. B. LUZ
Fab03227;35356799000138;LAPON INDUSTRIA
Fab03228;40989688000107;LETOMED INDUSTR
Fab03229;31327287000192;BIOPAS BRASIL P
Fab03230;33192986000106;BIANCODENT EQUI
Fab03231;83821280000126;MARCOS INDUSTRI
Fab03232;40357820000150;ULTRA TEXTIL IN
Fab03233;20399316000105;TECHPROL SERVIC
Fab03234;20669174000159;K2 INDUSTRIA, C
Fab03235;17723828000170;ANGELO BENEDITO
Fab03236;00681314000105;ORTOMED HOSPITA
Fab03237;04639814000121;SEQUENCIAL MILI
Fab03238;00377455000120;IDEXX BRASIL LA
Fab03239;03652030000170;CENTERMEDI - CO
Fab03240;19632287000109;NEURO TECNOLOGI
Fab03241;06994251000115;CHOICE INDUSTRI
Fab03242;31228836000171;ORTOBRAS INDUST
Fab03243;44328371000172;VERO MEDICAL IM
Fab03244;64822885000197;QEEL - QUIMICA ESPECIALIZADA ERICH LTDA
Fab03245;07944100000115;PROC9 INDUSTRIA QUIMICA LTDA
Fab03246;29928032000133;GLASSLAB ARTIGOS PARA LABORATORIO LTDA
Fab03247;48740849000470;CRAL ARTIGOS PARA LABORATORIO LTDA
Fab03248;06157734000165;GLOBAL TEC INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS LTDA
Fab03249;48740849000128;CRAL ARTIGOS PARA LABORATORIO LTDA
Fab03250;73856593000166;PRATI, DONADUZZI & CIA LTDA
Fab03251;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
Fab03252;17875154000120;MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.
Fab03253;17115437000173;LABORATORIO GLOBO SA
Fab03254;18324343000177;BELFAR LTDA
Fab03255;72593791000111;NOVA QUIMICA FARMACEUTICA S/A
Fab03256;46179008000168;BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA.
Fab03257;03485572000104;GEOLAB INDUSTRIA FARMACEUTICA S/A
Fab03258;17159229000842;LABORATORIO TEUTO BRASILEIRO S/A
Fab03259;01571702000198;HALEX ISTAR INDUSTRIA FARMACEUTICA SA
Fab03260;60665981000118;UNIAO QUIMICA FARMACEUTICA NACIONAL S A
Fab03261;60665981000541;UNIAO QUIMICA FARMACEUTICA NACIONAL S A
Fab03262;33408105000133;GREENPHARMA QUIMICA E FARMACEUTICA EM RECUPERACAO JUDICIAL LTDA
Fab03263;58430828000160;BLAU FARMACEUTICA S.A.
Fab03264;62969589000198;CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
Fab03265;05439635000103;ANTIBIOTICOS DO BRASIL LTDA.
Fab03266;06879626000104;CINORD INDUSTRIA FARMACEUTICA LTDA
Fab03267;10268780000109;MEDIX BRASIL LTDA
Fab03268;04656253000179;UNITHER INDUSTRIA FARMACEUTICA LTDA.
Fab03269;01623403000150;BIOTEXTIL INDUSTRIA E COMERCIO LTDA
Fab03270;49475833000106;BIOLAB SANUS FARMACEUTICA LTDA
Fab03271;01739415000144;PREVEN INDUSTRIA E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA
Fab03272;17562075000169;CIFARMA CIENTIFICA FARMACEUTICA LTDA
Fab03273;61190096000192;EUROFARMA LABORATORIOS S.A.
Fab03274;02814497000107;CIMED INDUSTRIA S.A.
Fab03275;39032974000192;VIC PHARMA INDUSTRIA E COMERCIO LTDA
Fab03276;58268152000150;ABC INSTRUMENTOS CIRURGICOS LTDA
Fab03277;62462015000129;APSEN FARMACEUTICA S/A
Fab03278;05343029000190;MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA
Fab03279;04654861000144;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA
Fab03280;33839828000197;NEVE INDUSTRIA E COMERCIO DE PRODUTOS CIRURGICOS LTDA.
Fab03281;64171697000146;ACCORD FARMACEUTICA LTDA
Fab03282;84833888000133;BIODINAMICA QUIMICA E FARMACEUTICA LTDA
Fab03283;01005728000179;LABOR IMPORT COMERCIAL IMPORTADORA EXPORTADORA LTDA
Fab03284;02039112000181;MICRODONT COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS PARA USO MEDICO E ODONTO LTDA
Fab03285;33425331000122;VIGODENT INDUSTRIA E COMERCIO LTDA.
Fab03286;05823205000190;MAQUIRA INDUSTRIA DE PRODUTOS ODONTOLOGICOS S.A.
Fab03287;33255787001163;IBF INDUSTRIA BRASILEIRA DE FILMES S/A.
Fab03288;48708010000102;KULZER SOUTH AMERICA LTDA.
Fab03289;44465029000114;ICEFRESH INDUSTRIA E COMERCIO DO BRASIL LTDA
Fab03290;60397965000191;LYSANDA PRODUTOS ODONTOLOGICOS LTDA
Fab03291;09032626000154;AGFA DO BRASIL LTDA.
Fab03292;71256283000185;KONICA MINOLTA HEALTHCARE DO BRASIL INDUSTRIA DE EQUIPAMENTOS MEDICOS LTDA
Fab03293;27608037000153;DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS-HOSPITALARES LTDA
Fab03294;87156352000119;INCOTERM SOLUCOES EM MEDICAO LTDA
Fab03295;17602891000159;ALLPLAN PRODUTOS ODONTOLOGICOS LTDA
Fab03296;03225411000173;MISSNER & MISSNER LTDA.
Fab03297;84966498000131;MAXICOR PRODUTOS MEDICOS LTDA
Fab03298;13024103000133;GTECH INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA
Fab03299;59717553000102;MULTILASER INDUSTRIAL S.A.
Fab03300;42374207000176;LABORATORIOS SERVIER DO BRASIL LTDA
Fab03301;49604226000190;MULTIGEL INDUSTRIA E COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS PARA SAUDE LTDA
Fab03302;59231530000193;KOLPLAST C I S.A.
Fab03303;10588595000797;SANOFI MEDLEY FARMACEUTICA LTDA
Fab03304;02814497000298;CIMED INDUSTRIA S.A.
Fab03305;21555008000194;S A FABRICA DE TECIDOS SAO JOAO EVANGELISTA
Fab03306;56994502000130;NOVARTIS BIOCIENCIAS SA
Fab03307;11671812000185;DESCARBOX INDUSTRIA E COMERCIO LTDA
Fab03308;36674526000102;UPJOHN BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA.
Fab03309;06107711000146;MAXDESCARTE INDUSTRIA E COMERCIO DE DESCARTAVEIS HOSPITALARES ODONTOLOGICOS LTDA
Fab03310;08055634000153;IMEC-INDUSTRIA DE MEDICAMENTOS CUSTODIA LTDA
Fab03311;60665981000207;UNIAO QUIMICA FARMACEUTICA NACIONAL S A
Fab03312;46179008000320;BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA.
Fab03313;01784792000529;EQUIPLEX INDUSTRIA FARMACEUTICA LTDA -
Fab03314;61072393000133;PFIZER BRASIL LTDA
Fab03315;05155425000193;VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA
Fab03316;03022656000101;PROFILATICA PRODUTOS ODONTO MEDICO HOSPITALARES S.A.
Fab03317;61363032000146;CHIESI FARMACEUTICA LTDA
Fab03318;03978166000175;DR.REDDY'S FARMACEUTICA DO BRASIL LTDA
Fab03319;43426626000924;ALLERGAN PRODUTOS FARMACEUTICOS LTDA.
Fab03320;02704301000121;BIOMEDICA - ESTEVES & ANJOS LTDA
Fab03321;35356799000138;LAPON INDUSTRIA FARMACEUTICA LTDA
Fab03322;18459628000115;BAYER S.A.
Fab03323;08791633000177;LIMPO MAIS INDUSTRIA DE PRODUTOS DE LIMPEZA LTDA.
Fab03324;11204121000171;HEALTH - MED INDUSTRIA E COMERCIO DE ARTIGOS HOSPITALARES LTDA
Fab03325;61286600000000;SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.
Fab03326;55980684000127;ADIUM S.A.
Fab03327;07768134000104;ASTELLAS FARMA BRASIL IMPORTACAO E DISTRIBUICAO DE MEDICAMENTOS LTDA.
Fab03328;60397775000840;TAKEDA PHARMA LTDA.
Fab03329;61190096000435;EUROFARMA LABORATORIOS S.A.
Fab03330;33078528000132;TORRENT DO BRASIL LTDA
Fab03331;33009945000123;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A
Fab03332;07967729000180;HADASSAH - COSMETICOS LTDA
Fab03333;00157774000554;TARGA MEDICAL S.A.
