id_produto;codigo_br;descricao_catmat;generico;unidade_fornecimento;status_utilizacao
Pro12266;267208;ESTRIOL, DOSAGEM:1 MG/G, APRESENTAÇÃO:CREME VAGINAL;SIM;BISNAGA 50,00 G    ;Utilizado
Pro12267;268972;REMIFENTANILA CLORIDRATO, DOSAGEM:5 MG, APRESENTAÇÃO:INJETÁVEL;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro12268;269947;LUVA CIRÚRGICA, MATERIAL:LÁTEX NATURAL, TAMANHO:8,50, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:COMPRIMENTO MÍNIMO DE;NÃO;CAIXA 100,00 UN    ;Utilizado
Pro12269;270837;ESTRADIOL, DOSAGEM:100MCG, USO:ADESIVO TRANSDÉRMICO;NÃO;SACHÊ              ;Utilizado
Pro12270;271065;HIDRÓXIDO DE ALUMÍNIO, APRESENTAÇÃO:ASSOCIADO COM HIDRÓXIDO DE MAGNÉSIO E DIMETICONA, DOSAGEM:333MG +160MG + 25MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12271;273192;TEMOZOLOMIDA, CONCENTRAÇÃO:250 MG;SIM;CÁPSULA            ;Utilizado
Pro12272;273457;NEOSTIGMINA METILSULFATO, DOSAGEM:0,5 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL;SIM;AMPOLA 1,00 ML     ;Utilizado
Pro12273;306509;CONTRASTE RADIOLÓGICO, COMPOSIÇÃO:À BASE DE IOXITALAMATO DE MEGLUMINA, CONCENTRAÇÃO:66% + COM 300MG DE IODO/ML, FORMA FARMACÊ;NÃO;FRASCO 50,00 ML    ;Utilizado
Pro12274;307169;DOBUTAMINA CLORIDRATO, DOSAGEM:2 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NÃO;BOLSA 250,00 ML    ;Utilizado
Pro12275;327695;AMINOÁCIDOS, A 10%,SOLUÇÃO GLICOSE 50%,SEM TAURINA, EMULSÃO LIPÍDICA MCT/LCT À 20% + OLIGOELEMENTOS, NEONATOS;NÃO;FRASCO 500,00 ML   ;Utilizado
Pro12276;332887;ANFOTERICINA B, DOSAGEM:50 MG, CARACTERÍSTICAS ADICIONAIS:COLOIDAL, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro12277;342259;IMIPENEM, COMPOSIÇÃO:ASSOCIADO À CILASTATINA SÓDICA, CONCENTRAÇÃO:500 MG, FORMA FARMACEUTICA:PÓ LIÓFILO P/ INJETÁVEL, CARACTE;SIM;CONJUNTO           ;Utilizado
Pro12278;361555;ACETILCOLINA, FÓRMULA QUÍMICA:C7H16NO2CL (SAL CLORETO), ASPECTO FÍSICO:PÓ BRANCO, CRISTALINO, PESO MOLECULAR:181,66 G/MOL, GR;NÃO;GRAMA              ;Utilizado
Pro12279;370525;VALSARTANA, COMPOSIÇÃO:ASSOCIADO À HIDROCLOROTIAZIDA, CONCENTRAÇÃO:160 MG + 25 MG;SIM;COMPRIMIDO         ;Utilizado
Pro12280;418226;METRONIDAZOL, COMPOSIÇÃO:ASSOCIADO A SULFADIMETOXINA, CONCENTRAÇÃO:50 MG + 50 MG/ML, FORMA FÍSICA:SUSPENSÃO ORAL, APLICAÇÃO:U;NÃO;FRASCO 50,00 ML    ;Utilizado
Pro12281;427799;CREME HIDRATANTE, COMPOSIÇÃO:ÓLEO MINERAL, DIMETICONA, ALANTOÍNA;NÃO;BISNAGA 114,00 G   ;Utilizado
Pro12282;439650;SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:CERCA 125 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, COMPATIBILIDADE:COMPATÍVE;NÃO;UNIDADE            ;Utilizado
Pro12283;442011;INSULINA, TIPO:REGULAR, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, ADICIONAIS:C/ SISTEMA DE APLICAÇÃO;NÃO;TUBETE 3,00 ML     ;Utilizado
Pro12284;446255;TIABENDAZOL, CONCENTRAÇAO:50 MG/ML, FORMA FARMACEUTICA:LOÇÃO;NÃO;FRASCO 50,00 ML    ;Utilizado
Pro12285;446631;RIFAMPICINA, COMPOSIÇÃO:ASSOCIADA À ISONIAZIDA, CONCENTRAÇÃO:300 MG + 150 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12286;449349;FOSFATO DE SÓDIO, ASPECTO FÍSICO:PÓ, FÓRMULA QUÍMICA:NA2HPO4 (DIBÁSICO ANIDRO), MASSA MOLECULAR:141,96 G/MOL, GRAU DE PUREZA:;NÃO;GRAMA              ;Utilizado
Pro12287;454081;AMOXICILINA, COMPOSIÇÃO:ASSOCIADA AO CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:140 MG/ML + 35 MG/ML, FORMA FÍSICA:SOLUÇÃO INJETÁV;NÃO;FRASCO 50,00 ML    ;Utilizado
Pro12288;457213;ESTRADIOL, CONCENTRAÇÃO:1 MG/G, FORMA FARMACÊUTICA:GEL;NÃO;SACHÊ 1,00 G       ;Utilizado
Pro12289;458334;CLINDAMICINA, COMPOSIÇÃO:ASSOCIADA AO ADAPALENO, CONCENTRAÇÃO:10 MG/G + 1 MG/G, FORMA FARMACEUTICA:GEL;NÃO;BISNAGA 45,00 G    ;Utilizado
Pro12290;459263;MULTIVITAMINAS, COMPOSIÇÃO DE VITAMINAS:VITS: A, B1, B2, B3, B6, B12, C, D, E, COMPOSIÇÃO DE SAIS MINERAIS:MINERAIS: CU, FE,;NÃO;SACHÊ 1,00 G       ;Utilizado
Pro12291;460951;OMEPRAZOL, CONCENTRAÇÃO:40 MG, CARACTERÍSTICA ADICIONAL:LIBERAÇÃO PROLONGADA;NÃO;CÁPSULA            ;Utilizado
Pro12292;475106;BOCAL - USO MÉDICO, COMPATIBILIDADE:COMPATÍVEL C/ MEDIDOR DE PICO FLUXO EXPIRATÓRIO, MATERIA PRIMA:PLÁSTICO RESISTENTE, MODEL;NÃO;UNIDADE            ;Utilizado
Pro12293;478219;PERMETRINA, COMPOSIÇÃO:ASSOCIADA AO DINOTEFURANO E PIRIPROXIFENO, CONCENTRAÇÃO:360,8 MG/ML + 49,5 MG/ML + 4,4 MG/ML, FORMA FA;NÃO;BISNAGA 3,60 ML    ;Utilizado
Pro12294;479458;MULTIVITAMINAS, COMPOSIÇÃO DE VITAMINAS:VITS: A, C, D, COMPOSIÇÃO DE SAIS MINERAIS:MINERAIS: FE, ZN, OUTROS COMPONENTES:ÁCIDO;NÃO;FRASCO 30,00 ML    ;Utilizado
Pro12295;485310;IBUPROFENO, CONCENTRAÇÃO:600 MG, ADICIONAL:LIBERAÇÃO PROLONGADA;NÃO;COMPRIMIDO         ;Utilizado
Pro12296;268396;ATRACÚRIO BESILATO, DOSAGEM:10 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL;SIM;AMPOLA 2,50 ML     ;Utilizado
Pro12297;268413;CEFTAZIDIMA, DOSAGEM:2 G, APLICAÇÃO:INJETÁVEL;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro12298;269884;GLICEROL, DOSAGEM:PURA E ESTÉRIL;NÃO;FRASCO 100,00 ML   ;Utilizado
Pro12299;269943;ÁLCOOL ETÍLICO, TIPO:HIDRATADO, TEOR ALCOÓLICO:70%_(70¿GL), APRESENTAÇÃO:GEL;NÃO;FRASCO 430,00 ML   ;Utilizado
Pro12300;270430;GENCITABINA CLORIDRATO, DOSAGEM:1G, TIPO USO:INJETÁVEL;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro12301;306465;TROMETAMOL, COMPOSIÇÃO:SAL CETOROLACO, CONCENTRAÇÃO:30 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;SIM;AMPOLA 1,00 ML     ;Utilizado
Pro12302;337468;DESLORATADINA, CONCENTRAÇÃO:0,5 MG/ML, FORMA FARMACÊUTICA:XAROPE;SIM;FRASCO 100,00 ML   ;Utilizado
Pro12303;354242;METOXISALENO, CONCENTRAÇÃO:10 MG;NÃO;CÁPSULA            ;Utilizado
Pro12304;372732;REAGENTE PARA DIAGNÓSTICO CLÍNICO 4, TIPO:CONJUNTO COMPLETO, TIPO DE ANÁLISE:QUALITATIVO ANTÍGENOS A E B VÍRUS INFLUENZA HUMA;NÃO;TESTE              ;Utilizado
Pro12305;394656;MONTELUCASTE SÓDICO, CONCENTRAÇÃO:4 MG, FORMA FARMACÊUTICA:COMPRIMIDO MASTIGÁVEL;SIM;COMPRIMIDO         ;Utilizado
Pro12306;409588;PRAMIPEXOL, COMPOSIÇÃO:SAL DICLORIDRATO, CONCENTRAÇÃO:0,75 MG, FORMA FARMACÊUTICA:LIBERAÇÃO PROLONGADA;SIM;COMPRIMIDO         ;Utilizado
Pro12307;435854;REAGENTE PARA DIAGNÓSTICO CLÍNICO 3, TIPO:CONJUNTO COMPLETO, TIPO DE ANÁLISE:QUALITATIVO ANTÍGENO NS1 DE DENGUE VÍRUS, MÉTODO;NÃO;TESTE              ;Utilizado
Pro12308;475634;REAGENTE PARA DIAGNÓSTICO CLÍNICO 7, TIPO:CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE :QUALITATIVO ANTÍGENO COVID-19 E;NÃO;TESTE              ;Utilizado
Pro12309;483081;REAGENTE PARA DIAGNÓSTICO CLÍNICO 7, TIPO:CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE :QUALITATIVO ANTÍGENO COVID-19 E;NÃO;TESTE              ;Utilizado
Pro12310;484903;CURATIVO / COBERTURA, APLICAÇÃO:P/ FERIDA, ASPECTO FÍSICO:PLACA C/ BORDA, COMPOSIçãO:À BASE DE HIDROFIBRA (CMC), COMPONENTE 1;NÃO;UNIDADE            ;Utilizado
Pro12311;268542;VIMBLASTINA, DOSAGEM:10 MG, APRESENTAÇÃO:INJETÁVEL;NÃO;FRASCO 10,00 ML    ;Utilizado
Pro12312;328276;LÂMINA LARINGOSCÓPIO, MATERIAL:AÇO INOXIDÁVEL, TIPO:CURVA, TAMANHO:Nº 1;NÃO;UNIDADE            ;Utilizado
Pro12313;328277;LÂMINA LARINGOSCÓPIO, AÇO INOXIDÁVEL, CURVA, Nº 2;NÃO;UNIDADE            ;Utilizado
Pro12314;331938;PEMETREXEDE, DOSAGEM:500 MG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro12315;445348;LÂMINA LARINGOSCÓPIO, MATERIAL:AÇO INOXIDÁVEL, TIPO:CURVA, TIPO LÂMPADA:HALÓGENA, TAMANHO:Nº 3;NÃO;UNIDADE            ;Utilizado
Pro12316;445349;LÂMINA LARINGOSCÓPIO, MATERIAL:AÇO INOXIDÁVEL, TIPO:CURVA, TIPO LÂMPADA:HALÓGENA, TAMANHO:Nº 4;NÃO;UNIDADE            ;Utilizado
Pro12317;445350;LÂMINA LARINGOSCÓPIO, MATERIAL:AÇO INOXIDÁVEL, TIPO:CURVA, TIPO LÂMPADA:HALÓGENA, TAMANHO:Nº 5;NÃO;UNIDADE            ;Utilizado
Pro12318;478914;ZOLPIDEM, CONCENTRAÇÃO:5 MG, ADICIONAL:SUBLINGUAL;SIM;COMPRIMIDO         ;Utilizado
Pro12319;483711;PEÇA / MATERIAL PARA MEIOS AUXILIARES LOCOMOÇÃO, TIPO:ALMOFADA PARA ASSENTO, MATERIAL:CAPA IMPERMEÁVEL, BASE EM NEOPRENE, APL;NÃO;UNIDADE            ;Utilizado
Pro12320;268451;DOXORRUBICINA CLORIDRATO, DOSAGEM:50 MG, INDICAÇÃO:INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12321;268478;FLUORURACILA, DOSAGEM:50 MG/ML, USO:SOLUÇÃO INJETÁVEL;NÃO;FRASCO 10,00 ML    ;Utilizado
Pro12322;270366;EPIRRUBICINA CLORIDRATO, DOSAGEM:50 MG, APRESENTAÇÃO:INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12323;270415;OXALIPLATINA, DOSAGEM:50 MG, APRESENTAÇÃO:INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12324;270416;OXALIPLATINA, DOSAGEM:100 MG, APRESENTAÇÃO:INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12325;270430;GENCITABINA CLORIDRATO, DOSAGEM:1G, TIPO USO:INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12326;270431;GENCITABINA CLORIDRATO, DOSAGEM:200MG, TIPO USO:INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12327;270443;IFOSFAMIDA, DOSAGEM:1 G, APLICAÇÃO:INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12328;270444;IFOSFAMIDA, DOSAGEM:2 G, APLICAÇÃO:INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12329;273598;TIORIDAZINA CLORIDRATO, CONCENTRAÇÃO:10 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12330;283174;CONJUNTO DRENAGEM TÓRAX, COMPONENTES:FRASCO PVC RÍGIDO TRANSPARENTE,TAMPA ROSCA C/3VIAS, APLICAÇÃO:CONECTOR DRENO-TUBO, VOLUM;NÃO;UNIDADE            ;Utilizado
Pro12331;285081;TANSULOSINA, CONCENTRAÇÃO:0,4 MG, APRESENTAÇÃO:LIBERAÇÃO PROLONGADA;SIM;CÁPSULA            ;Utilizado
Pro12332;294912;IRINOTECANO CLORIDRATO, DOSAGEM:20 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;SIM;FRASCO 5,00 ML - GE;Utilizado
Pro12333;300412;FILGRASTIM, CONCENTRAÇÃO:300 MCG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NÃO;FRASCO 1,00 ML     ;Utilizado
Pro12334;300412;FILGRASTIM, CONCENTRAÇÃO:300 MCG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NÃO;SERINGA            ;Utilizado
Pro12335;321804;TOPOTECANA CLORIDRATO, DOSAGEM:4 MG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL;SIM;FRASCO-AMPOLA - GEN;Utilizado
Pro12336;322081;METOTREXATO, DOSAGEM:100 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NÃO;FRASCO 10,00 ML    ;Utilizado
Pro12337;380616;LÂMINA, MATERIAL:AÇO INOXIDÁVEL, FORMATO:PARA TREPANO, APLICAÇÃO:LONGA, DIÂMETRO:6,5 MM, TIPO USO:AUTOCLAVÁVEL, CARACTERÍSTIC;NÃO;UNIDADE            ;Utilizado
Pro12338;380865;POLIMIXINA B, COMPOSIÇÃO:ASSOCIADA COM NEOMICINA, FLUOCINOLONA E LIDOCAÍNA, CONCENTRAÇÃO:10.000 UI + 3,5 MG + 0,25 MG + 20 MG;SIM;FRASCO 10,00 ML    ;Utilizado
Pro12339;394804;PACLITAXEL, CONCENTRAÇÃO:6 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL;SIM;FRASCO 5,00 ML - GE;Utilizado
Pro12340;423635;CÂNULA DE TRAQUEOSTOMIA, MATERIAL :POLÍMERO, MODELO:CURTA, DIÂMETRO:4 MM, CARACTERÍSTICAS ADICIONAIS :SUPERFÍCIE LISA PONTA A;NÃO;UNIDADE            ;Utilizado
Pro12341;443435;PEGASPARGASE, CONCENTRAÇÃO:750 U/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NÃO;FRASCO 5,00 ML     ;Utilizado
Pro12342;455883;DOCETAXEL, CONCENTRAÇÃO:20 MG/ML, FORMA FARMACEUTICA:INJETÁVEL;NÃO;FRASCO 1,00 ML     ;Utilizado
Pro12343;455883;DOCETAXEL, CONCENTRAÇÃO:20 MG/ML, FORMA FARMACEUTICA:INJETÁVEL;SIM;FRASCO 1,00 ML - GE;Utilizado
Pro12344;455884;DOCETAXEL, CONCENTRAÇÃO:40 MG/ML, FORMA FARMACEUTICA:INJETÁVEL;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro12345;485529;MÁSCARA PROTEÇÃO RESP. C/ ANVISA, MODELO:RESPIRADOR TIPO CONCHA, MATERIAL:CAMADAS FIBRAS SINTÉTICAS, FILTRO:EFICIÊNCIA FILTRA;NÃO;UNIDADE            ;Utilizado
Pro12346;369467;INDICADOR QUÍMICO, TIPO USO:EXTERNO, APRESENTAÇÃO:TIRA PLÁSTICA, CARACTERÍSTICAS ADICIONAIS:MONITORAÇÃO DA CONCENTRAÇÃO DE OR;NÃO;UNIDADE            ;Utilizado
Pro12347;273820;SILDENAFILA, COMPOSIÇÃO:SAL CITRATO, CONCENTRAÇÃO:25 MG;SIM;COMPRIMIDO         ;Utilizado
Pro12348;294648;IBUPROFENO, DOSAGEM:200 MG;NÃO;CÁPSULA            ;Utilizado
Pro12349;426103;EXTRATO MEDICINAL, PRINCÍPIO ATIVO: MENTHA PIPERITA, CONCENTRAÇÃO:750 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12350;470025;EXTRATO MEDICINAL, PRINCÍPIO ATIVO:EXTRATO SECO DE SENNA ALEXANDRINA, CONCENTRAÇÃO:66,66 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12351;270415;OXALIPLATINA, DOSAGEM:50 MG, APRESENTAÇÃO:INJETÁVEL;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro12352;270416;OXALIPLATINA, DOSAGEM:100 MG, APRESENTAÇÃO:INJETÁVEL;SIM;FRASCO-AMPOLA      ;Utilizado
Pro12353;270788;LOSARTANA POTÁSSICA, APRESENTAÇÃO:ASSOCIADO à HIDROCLOROTIAZIDA, DOSAGEM:50MG  12,5MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12354;273167;NEOMICINA, COMPOSIÇÃO:ASSOCIADA COM BACITRACINA, CONCENTRAÇÃO:5MG  250UI/G, TIPO MEDICAMENTO:POMADA;NÃO;BISNAGA 15,00 G    ;Utilizado
Pro12355;273389;IRBESARTANA, APRESENTAÇÃO:ASSOCIADO COM HIDROCLOROTIAZIDA, DOSAGEM:150MG + 12,5MG;SIM;COMPRIMIDO         ;Utilizado
Pro12356;274191;BRIMONIDINA TARTARATO, DOSAGEM:1,5 MG/ML, APRESENTAÇÃO:COLÍRIO;NÃO;FRASCO 5,00 ML     ;Utilizado
Pro12357;276456;SILIMARINA, APRESENTAÇÃO:ASSOCIADA COM METIONINA, DOSAGEM:70MG  100MG;NÃO;DRÁGEA             ;Utilizado
Pro12358;285688;EZETIMIBA, COMPOSIÇÃO:ASSOCIADO À SINVASTATINA, CONCENTRAÇÃO:10MG  20 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12359;287471;LOSARTANA POTÁSSICA, APRESENTAÇÃO:ASSOCIADO à HIDROCLOROTIAZIDA, DOSAGEM:100 MG  25 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12360;292732;FUROSEMIDA, COMPOSIÇÃO:ASSOCIADA COM CLORETO DE POTÁSSIO, DOSAGEM:40 MG  100 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12361;296076;CANDESARTANA, CONCENTRAÇÃO:16MG;SIM;COMPRIMIDO         ;Utilizado
Pro12362;296743;OLMESARTANA MEDOXOMILA, COMPOSIÇÃO:ASSOCIADA COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:40 MG  12,5 MG;SIM;COMPRIMIDO         ;Utilizado
Pro12363;296744;OLMESARTANA MEDOXOMILA, COMPOSIÇÃO:ASSOCIADA COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:40 MG  25 MG;SIM;COMPRIMIDO         ;Utilizado
Pro12364;296745;OLMESARTANA MEDOXOMILA, COMPOSIÇÃO:ASSOCIADA COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:20 MG  12,5 MG;SIM;COMPRIMIDO         ;Utilizado
Pro12365;331308;ANLODIPINO BESILATO, COMPOSIçÃO:ASSOCIADO AO ATENOLOL, CONCENTRAÇÃO:5 MG  50 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12366;370525;VALSARTANA, COMPOSIÇÃO:ASSOCIADO À HIDROCLOROTIAZIDA, CONCENTRAÇÃO:160 MG  25 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12367;376462;POLTRONA RECLINÁVEL, MATERIAL:TUBO AÇO, COMPONENTES:PÉS COM PONTEIRA DE BORRACHA, CARACTERÍSTICAS ADICIONAIS:PINTURA ELETROST;NÃO;UNIDADE            ;Utilizado
Pro12368;388399;OLMESARTANA MEDOXOMILA, COMPOSIÇÃO:ASSOCIADA COM ANLODIPINO, CONCENTRAÇÃO:20 MG  5 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12369;410759;CARRO DE EMERGÊNCIA HOSPITALAR, ESTRUTURA:CHAPAS DE AÇO INOXIDÁVEL, GAVETAS:03 GAVETAS, SENDO A 1ª COM DIVISÃO, SUPORTE:SUPOR;NÃO;UNIDADE            ;Utilizado
Pro12370;438655;ZOLPIDEM, CONCENTRAÇÃO:12,5 MG, ADICIONAL:LIBERAÇÃO PROLONGADA;SIM;COMPRIMIDO         ;Utilizado
Pro12371;442320;ESCADA HOSPITALAR, MATERIAL:DURALUMÍNIO, NÚMERO DEGRAUS:2 DEGRAUS, REVESTIMENTO DEGRAUS:TAPETE ANTIDERRAPANTE, CARGA:CERCA DE;NÃO;UNIDADE            ;Utilizado
Pro12372;477128;EZETIMIBA, COMPOSIÇÃO:ASSOCIADO À ROSUVASTATINA, CONCENTRAÇÃO:10MG + 20 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12373;485637;DAPAGLIFLOZINA, COMPOSIÇÃO:ASSOCIADA À SAXAGLIPTINA, CONCENTRAÇÃO:10 MG + 5 MG, ADICIONAL:LIBERAÇÃO PROLONGADA;NÃO;COMPRIMIDO         ;Utilizado
Pro12374;397391;ÓLEO DE SILICONE, VISCOSIDADE:1.000 CPS, FORMA FARMACÊUTICA:P/ USO INTRAOCULAR, CARACTERÍSTICA ADICIONAL:C/ SERINGA APLICADOR;NÃO;FRASCO 8,00 ML     ;Utilizado
Pro12375;435540;LACOSAMIDA, CONCENTRAÇÃO:200 MG;SIM;COMPRIMIDO         ;Utilizado
Pro12376;465480;IXEQUIZUMABE, CONCENTRAÇÃO:80 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS:SERINGA PREENCHIDA C/ C;NÃO;SERINGA 1,00 ML    ;Utilizado
Pro12377;600089;AGULHA P/ FIO DE SUTURA, MATERIAL:AÇO INOXIDÁVEL, TIPO AGULHA:1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, DIÂMETRO AGULHA:CERCA DE;NÃO;UNIDADE            ;Utilizado
Pro12378;305935;PROPOFOL, DOSAGEM:10 MG/ML, FORMA FARMACÊUTICA:EMULSÃO INJETÁVEL;SIM;FRASCO 20,00 ML    ;Utilizado
Pro12379;246863;PINÇA CIRÚRGICA, MATERIAL:AÇO INOXIDÁVEL, MODELO:ENDOSCÓPICA UNIPOLAR, ROTATÓRIA, INTERCAMBIÁVEL, TIPO PONTA:BABCOK DUPLA AÇÃ;NÃO;UNIDADE            ;Utilizado
Pro12380;286246;PIMOZIDA, CONCENTRAÇÃO:1 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12381;286247;PIMOZIDA, CONCENTRAÇÃO:4 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12382;295042;ÁCIDO ACETILSALICÍLICO, DOSAGEM:500 MG, TIPO USO:TAMPONADO;NÃO;COMPRIMIDO         ;Utilizado
Pro12383;305491;PIOGLITAZONA CLORIDRATO, CONCENTRAÇÃO:45 MG;SIM;COMPRIMIDO         ;Utilizado
Pro12384;335879;FIXADOR EXTERNO, MATERIAL:AÇO INOXIDÁVEL, TIPO:HALO CRANIANO, TIPO USO:INFANTIL;NÃO;UNIDADE            ;Utilizado
Pro12385;390462;RESINA ACRÍLICA USO ODONTOLÓGICO, TIPO:TERMOPOLIMERIZÁVEL, ASPECTO FÍSICO:LÍQUIDO, COMPONENTE ADICIONAL:COM AGENTE DE LIGAÇÃO;NÃO;FRASCO 1000,00 ML  ;Utilizado
Pro12386;390667;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:E.V.A., TAMANHO:TAMANHO ÚNICO, ESTERILIDADE:ESTÉRIL;NÃO;CAIXA 100,00 UN    ;Utilizado
Pro12387;391605;HIDRÓXIDO DE CÁLCIO, ASPECTO FÍSICO:PÓ OU CRISTAL FINO BRANCO, FÓRMULA QUÍMICA:CA(OH)2, PESO MOLECULAR:74,09 G/MOL, GRAU DE P;NÃO;GRAMA              ;Utilizado
Pro12388;404658;SALBUTAMOL, CONCENTRAÇÃO:4 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro12389;422611;FILME RADIOLÓGICO, TIPO:ODONTOLÓGICO, DIMENSÕES:12,7 X 30,5 CM;NÃO;CAIXA 150,00 UN    ;Utilizado
Pro12390;432579;BANDA ORTODÔNTICA, MATERIAL:AÇO INOXIDÁVEL, TIPO:UNIVERSAL, POSIÇÃO:PARA MOLAR;NÃO;EMBALAGEM 10,00 UN ;Utilizado
Pro12391;438832;DIETA INFANTIL, INDICAÇÃO:1 A 6 ANOS, ASPECTO FÍSICO:LÍQUIDO, USO:ENTERAL OU ORAL, CARACTERÍSTICA:HIPERCALÓRICO,NORMOPROTEICO;NÃO;MILILITRO          ;Utilizado
Pro12392;456423;CONJUNTO USO ODONTOLÓGICO, TIPO:ORTODÔNTICO, P/ MINIPARAFUSO, COMPONENTES 1:CHAVE MÃO, HEXAGONAL HASTE CURTA, LONGA E DIGITAL;NÃO;UNIDADE            ;Utilizado
Pro12393;460007;CURATIVO, MATERIAL:EM PASTA, REVESTIMENTO:MISTURA DE COPOLÍMEROS, ÓLEO MINERAL E GELATINA;NÃO;BISNAGA 60,00 G    ;Utilizado
Pro12394;471647;TESOURA INSTRUMENTAL, MODELO 1:BALIU, TIPO PONTA:PONTA CURVA, HASTE:HASTE RETA, COMPRIMENTO TOTAL:CERCA DE 20 CM, MATERIAL:AÇ;NÃO;UNIDADE            ;Utilizado
Pro12395;485303;PROBIÓTICO, COMPOSIÇÃO:SACCHAROMYCES BOULARDII - 17, CONCENTRAÇÃO:250 MG;NÃO;CÁPSULA            ;Utilizado
Pro12396;485532;MÁSCARA PROTEÇÃO RESP. C/ ANVISA, MODELO:RESPIRADOR DOBRÁVEL, TIPO BICO DE PATO, MATERIAL:CAMADAS FIBRAS SINTÉTICAS, FILTRO:E;NÃO;UNIDADE            ;Utilizado
Pro12397;267419;TIABENDAZOL, DOSAGEM:50 MG/ML, INDICAÇÃO:SUSPENSÃO ORAL;NÃO;FRASCO 60,00 ML    ;Utilizado
Pro12398;291808;ESTRIOL, SUCCINATO, 20 MG, INJETÁVEL;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro12399;335044;REAGENTE PARA DIAGNÓSTICO CLÍNICO 6, TIPO:CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE:QUANTITATIVO DE PROTEÍNAS NO LÍQU;NÃO;TESTE              ;Utilizado
Pro12400;356453;TIANEPTINA, COMPOSIÇÃO:SAL SÓDICO, CONCENTRAÇÃO:12,5 MG;NÃO;DRÁGEA             ;Utilizado
